"date","consumption"
2014-05-17 20:00:00,0.463501412429378
2014-05-17 21:00:00,3.19861666666666
2014-05-17 22:00:00,1.01504166666667
2014-05-17 23:00:00,2.79309166666666
2014-05-18 00:00:00,1.69494166666667
2014-05-18 01:00:00,2.100925
2014-05-18 02:00:00,2.307325
2014-05-18 03:00:00,1.50415
2014-05-18 04:00:00,2.9017
2014-05-18 05:00:00,1.57305
2014-05-18 06:00:00,3.1404
2014-05-18 07:00:00,0.983975
2014-05-18 08:00:00,3.00875833333333
2014-05-18 09:00:00,1.55153333333333
2014-05-18 10:00:00,2.40245833333333
2014-05-18 11:00:00,2.48414166666667
2014-05-18 12:00:00,1.42391666666666
2014-05-18 13:00:00,3.240775
2014-05-18 14:00:00,3.43850833333333
2014-05-18 15:00:00,3.30751666666667
2014-05-18 16:00:00,3.46596666666666
2014-05-18 17:00:00,2.52525
2014-05-18 18:00:00,2.63995833333333
2014-05-18 19:00:00,1.48225833333334
2014-05-18 20:00:00,3.36159166666666
2014-05-18 21:00:00,7.36024166666665
2014-05-18 22:00:00,5.57815833333335
2014-05-18 23:00:00,1.952275
2014-05-19 00:00:00,1.51633333333334
2014-05-19 01:00:00,1.33430833333333
2014-05-19 02:00:00,1.28461666666666
2014-05-19 03:00:00,1.36841666666666
2014-05-19 04:00:00,0.750791666666665
2014-05-19 05:00:00,1.196825
2014-05-19 06:00:00,1.36774166666667
2014-05-19 07:00:00,1.37635
2014-05-19 08:00:00,1.404725
2014-05-19 09:00:00,1.83241666666667
2014-05-19 10:00:00,1.734025
2014-05-19 11:00:00,1.474875
2014-05-19 12:00:00,1.65803333333333
2014-05-19 13:00:00,2.37031666666666
2014-05-19 14:00:00,4.05638333333334
2014-05-19 15:00:00,1.724625
2014-05-19 16:00:00,4.29314166666666
2014-05-19 17:00:00,4.55996666666667
2014-05-19 18:00:00,5.3666
2014-05-19 19:00:00,6.65764166666665
2014-05-19 20:00:00,1.65692641242938
2014-05-19 21:00:00,7.64024166666665
2014-05-19 22:00:00,6.79169166666665
2014-05-19 23:00:00,5.0852
2014-05-20 00:00:00,5.07156666666665
2014-05-20 01:00:00,4.99576666666666
2014-05-20 02:00:00,5.04775833333335
2014-05-20 03:00:00,6.365025
2014-05-20 04:00:00,5.39506666666665
2014-05-20 05:00:00,4.91299166666666
2014-05-20 06:00:00,1.59570833333334
2014-05-20 07:00:00,1.20116666666666
2014-05-20 08:00:00,1.20150833333333
2014-05-20 09:00:00,2.12398333333334
2014-05-20 10:00:00,9.423625
2014-05-20 11:00:00,6.9132
2014-05-20 12:00:00,8.31974166666665
2014-05-20 13:00:00,7.44103333333335
2014-05-20 14:00:00,5.06381666666665
2014-05-20 15:00:00,5.09195833333335
2014-05-20 16:00:00,5.01104166666665
2014-05-20 17:00:00,7.3222
2014-05-20 18:00:00,8.59325833333335
2014-05-20 19:00:00,8.71559166666665
2014-05-20 20:00:00,6.62262598870055
2014-05-20 21:00:00,3.50076666666667
2014-05-20 22:00:00,1.81998333333333
2014-05-20 23:00:00,1.4841
2014-05-21 00:00:00,1.45034507965175
2014-05-21 01:00:00,1.65079166666666
2014-05-21 02:00:00,1.773875
2014-05-21 03:00:00,1.78594166666666
2014-05-21 04:00:00,1.79640833333333
2014-05-21 05:00:00,1.79131011392053
2014-05-21 06:00:00,1.99864166666667
2014-05-21 07:00:00,1.933925
2014-05-21 08:00:00,1.79746666666667
2014-05-21 09:00:00,1.9507
2014-05-21 10:00:00,1.701625
2014-05-21 11:00:00,1.57227380952381
2014-05-21 12:00:00,2.73513141186299
2014-05-21 13:00:00,4.08682961309524
2014-05-21 14:00:00,6.03785758145365
2014-05-21 15:00:00,4.04436666666667
2014-05-21 16:00:00,4.48110505430243
2014-05-21 17:00:00,4.67676666666666
2014-05-21 18:00:00,9.56389166666665
2014-05-21 19:00:00,10.9912166666667
2014-05-21 20:00:00,5.23295315526635
2014-05-21 21:00:00,12.8050666666666
2014-05-21 22:00:00,12.8347333333334
2014-05-21 23:00:00,12.8420666666666
2014-05-22 00:00:00,12.8299666666667
2014-05-22 01:00:00,5.877425
2014-05-22 02:00:00,0.287916666666666
2014-05-22 03:00:00,0.288433333333333
2014-05-22 04:00:00,0.29055
2014-05-22 05:00:00,0.290133333333334
2014-05-22 06:00:00,0.292133333333334
2014-05-22 07:00:00,0.288166666666667
2014-05-22 08:00:00,0.289366666666666
2014-05-22 09:00:00,6.60968333333335
2014-05-22 10:00:00,7.25581666666665
2014-05-22 11:00:00,7.2554
2014-05-22 12:00:00,4.51198333333334
2014-05-22 13:00:00,0.307233333333334
2014-05-22 14:00:00,11.6495333333333
2014-05-22 15:00:00,17.9024666666666
2014-05-22 16:00:00,15.15365
2014-05-22 17:00:00,2.81069166666666
2014-05-22 18:00:00,2.04425
2014-05-22 19:00:00,2.018575
2014-05-22 20:00:00,2.11491624293785
2014-05-22 21:00:00,2.18628333333334
2014-05-22 22:00:00,0.57225
2014-05-22 23:00:00,0.700633333333335
2014-05-23 00:00:00,0.503491666666665
2014-05-23 01:00:00,0.967775
2014-05-23 02:00:00,0.50385
2014-05-23 03:00:00,0.750375
2014-05-23 04:00:00,0.7615
2014-05-23 05:00:00,0.556275
2014-05-23 06:00:00,0.782791666666665
2014-05-23 07:00:00,0.495233333333334
2014-05-23 08:00:00,0.490616666666666
2014-05-23 09:00:00,2.14995
2014-05-23 10:00:00,3.11460833333333
2014-05-23 11:00:00,1.68223333333334
2014-05-23 12:00:00,4.580125
2014-05-23 13:00:00,5.41431666666665
2014-05-23 14:00:00,3.40644166666666
2014-05-23 15:00:00,4.08826666666666
2014-05-23 16:00:00,3.720225
2014-05-23 17:00:00,11.3791916666666
2014-05-23 18:00:00,11.2654083333333
2014-05-23 19:00:00,11.7879666666667
2014-05-23 20:00:00,5.3168122881356
2014-05-23 21:00:00,4.13345833333334
2014-05-23 22:00:00,3.26425
2014-05-23 23:00:00,1.79929998610725
2014-05-24 00:00:00,1.7829
2014-05-24 01:00:00,1.70964166666666
2014-05-24 02:00:00,1.720825
2014-05-24 03:00:00,1.71496666666667
2014-05-24 04:00:00,1.719975
2014-05-24 05:00:00,1.70115
2014-05-24 06:00:00,1.69983333333334
2014-05-24 07:00:00,1.72226666666667
2014-05-24 08:00:00,1.72495
2014-05-24 09:00:00,1.69824166666666
2014-05-24 10:00:00,1.68448333333333
2014-05-24 11:00:00,2.22110833333333
2014-05-24 12:00:00,1.79381666666667
2014-05-24 13:00:00,1.723425
2014-05-24 14:00:00,5.47679166666665
2014-05-24 15:00:00,2.28075833333334
2014-05-24 16:00:00,5.35719166666665
2014-05-24 17:00:00,2.85075
2014-05-24 18:00:00,1.94756666666667
2014-05-24 19:00:00,1.81156666666666
2014-05-24 20:00:00,2.09412344632769
2014-05-24 21:00:00,1.60301666666666
2014-05-24 22:00:00,0.6343
2014-05-24 23:00:00,4.93841666666667
2014-05-25 00:00:00,4.33961339492452
2014-05-25 01:00:00,4.10521666666667
2014-05-25 02:00:00,3.75314166666667
2014-05-25 03:00:00,2.98145
2014-05-25 04:00:00,1.21288333333334
2014-05-25 05:00:00,1.77856666666667
2014-05-25 06:00:00,4.218825
2014-05-25 07:00:00,4.428675
2014-05-25 08:00:00,9.72206666666665
2014-05-25 09:00:00,10.1596083333334
2014-05-25 10:00:00,4.69211666666667
2014-05-25 11:00:00,0.2874
2014-05-25 12:00:00,0.901483333333335
2014-05-25 13:00:00,4.58555448041122
2014-05-25 14:00:00,11.4148
2014-05-25 15:00:00,9.1416
2014-05-25 16:00:00,9.08008333333335
2014-05-25 17:00:00,8.99916666666665
2014-05-25 18:00:00,7.16581666666665
2014-05-25 19:00:00,13.226425
2014-05-25 20:00:00,7.80105833333335
2014-05-25 21:00:00,3.79015833333334
2014-05-25 22:00:00,3.32245833333333
2014-05-25 23:00:00,1.58049260442716
2014-05-26 00:00:00,1.179425
2014-05-26 01:00:00,1.10744166666667
2014-05-26 02:00:00,1.19370833333334
2014-05-26 03:00:00,6.67118333333335
2014-05-26 04:00:00,4.96250833333333
2014-05-26 05:00:00,1.64340833333333
2014-05-26 06:00:00,2.4429
2014-05-26 07:00:00,1.171925
2014-05-26 08:00:00,1.60414166666667
2014-05-26 09:00:00,1.43156666666667
2014-05-26 10:00:00,4.61375
2014-05-26 11:00:00,6.451825
2014-05-26 12:00:00,6.39466666666665
2014-05-26 13:00:00,8.83801666666665
2014-05-26 14:00:00,13.340025
2014-05-26 15:00:00,13.5176666666666
2014-05-26 16:00:00,12.8352583333333
